"gamma_bar","rep","K_est","cf_effect","k_selected_consensus","gamma_weighted","bic_panel"
0.02,32,2,10.2100471576629,5,0.0186148062078245,43529.5604208442
0.02,32,3,4.48173624301887,5,-0.0140668709407013,43247.1208103001
0.02,32,4,7.90080293288362,5,0.0218130477918368,43989.3026881534
0.02,32,5,-4.83410332000134,5,0.0301032607875848,43823.3310692802
0.02,33,1,6.6695261148079,3,0.0435713745803205,43600.3611567791
0.02,33,2,8.89726145536574,3,0.00927366180918264,43895.4247024051
0.02,33,3,3.21618038105879,3,0.0362475489161078,44194.8794357894
0.02,33,4,17.4803960754019,3,-0.00420164719017381,42928.1435357495
0.02,33,5,2.26383193796569,3,0.0193804108493011,43384.5368084445
0.02,34,1,5.59998997854104,1,0.0528829515198268,43317.9231012451
0.02,34,2,1.476767403666,1,0.0437548313675514,43488.936099055
0.02,34,3,18.5675664971377,1,0.0062634944205442,43624.946204349
0.02,34,4,4.00363351653953,1,0.031745112437306,43495.5257368961
0.02,34,5,8.61619886077583,1,0.0254207309735899,43949.6975383538
0.02,35,1,0.590630749211753,2,0.0261674664001408,43086.8624778207
0.02,35,2,-1.59368186441828,2,0.0778902511568947,42783.5920112978
0.02,35,3,-3.88847183320247,2,0.0206021163632991,43747.6658433134
0.02,35,4,2.13855249411536,2,0.0271212458242099,43619.1371496801
0.02,35,5,-0.77989315782397,2,0.0064514189697621,43292.9641956707
0.02,36,1,25.6342600901745,1,-0.0482315711361162,43189.0633104529
0.02,36,2,9.31705382492525,1,0.0221834726817472,43419.2176071514
0.02,36,3,2.07280190995993,1,0.029171973277766,43431.1905300868
0.02,36,4,0.0109283314173305,1,0.0233444050544549,44157.623130236
0.02,36,5,3.37483298076718,1,0.00534176896562677,43692.2686175183
0.02,37,1,-0.45722902185913,2,0.113330273729975,43744.4789697345
0.02,37,2,12.2273060850233,2,0.0014288474034736,43370.1875626096
0.02,37,3,-0.937237877705549,2,0.0458872884676141,43515.2316160026
0.02,37,4,5.26713386589843,2,0.0236440428102383,43717.97823993
0.02,37,5,8.24833131111384,2,0.0200668417185192,43788.1306056354
0.02,38,1,-10.1106637450012,2,0.0886954046862776,44086.5467348465
0.02,38,2,-1.68160961526586,2,0.0765639664372254,43159.0256657943
0.02,38,3,4.53785143810545,2,0.0199664642123484,43787.9631751505
0.02,38,4,4.56001440020018,2,0.0138980209217453,44021.7914460199
0.02,38,5,9.82502654681599,2,0.0149476942352003,44561.3863575068
0.02,39,1,-6.16679988682733,5,0.076682092699076,43042.6821342219
0.02,39,2,1.51855606191695,5,0.0355388169547623,44049.5739411765
0.02,39,3,5.39032984526117,5,0.0116684587553128,43118.3993877028
0.02,39,4,1.45656257486793,5,0.0368444299199183,42918.17716747
0.02,39,5,6.45857058165004,5,0.0374211555713482,43970.8643269662
0.02,40,1,17.9344333490429,2,0.037393408679371,43994.9245633474
0.02,40,2,12.374125654587,2,0.00902846340135497,42984.7755655909
0.02,40,3,-1.6283701149815,2,0.025441616347741,43869.3329623427
0.02,40,4,18.6183367370801,2,0.0350436369777944,43683.7214565996
0.02,40,5,15.5275639400478,2,0.000141710969865182,43782.69953198
0.02,41,1,-5.23904587875886,4,0.0740461907272036,43588.5215629262
0.02,41,2,20.4927549810088,4,0.0451910395239037,44371.2547507496
0.02,41,3,4.81580886794545,4,0.0343548203062531,43908.2811985922
0.02,41,4,10.6528829710738,4,0.0261907710618382,42995.6083199916
0.02,41,5,16.2176851669368,4,0.00953012709204131,44427.2731881348
0.02,42,1,5.30231005758876,2,0.0201061219829559,43933.7579047817
0.02,42,2,0.61561621565123,2,0.0329399073936229,42977.4039592359
0.02,42,3,11.4901004040999,2,0.0348806870888137,43753.4501576624
0.02,42,4,11.2536754161633,2,0.00352842935677158,44266.6905219228
0.02,42,5,8.10749836603329,2,0.0222352023539853,43554.4677771585
0.02,43,1,16.9083277892822,3,0.0135401895240949,43226.0836069429
0.02,43,2,11.802094761112,3,0.0718937414171953,43662.4141081277
0.02,43,3,3.91290918145861,3,-0.00255581108220362,43124.6234804236
0.02,43,4,11.4137972437277,3,-0.0249076413269565,43578.7502193237
0.02,43,5,17.5122320305707,3,0.0213896629404143,43844.6757308584
0.02,44,1,25.1522006920817,2,-0.0116585432080653,43499.4246462836
0.02,44,2,13.5697614802205,2,-0.0162209670361341,43258.2962492171
0.02,44,3,12.5993313139752,2,-0.00544158709925133,43472.0149165891
0.02,44,4,10.3909093939947,2,-0.003531619144036,43504.7229815041
0.02,44,5,9.42256019997898,2,0.00833284869253995,44008.0753908473
0.02,45,1,-13.7478575120613,2,0.0893750913671317,43618.1878374957
0.02,45,2,0.242200267117476,2,-0.00307970490712634,42839.9657093545
0.02,45,3,-3.49403455962582,2,0.0586412345635423,42986.5097358008
0.02,45,4,12.1224017429057,2,0.0166587018036997,43109.3779871374
0.02,45,5,4.73631385353006,2,-0.015152231662348,43586.8310510114
0.02,46,1,4.45922574697226,5,0.0747595410526944,43178.0602765475
0.02,46,2,9.42653066216121,5,0.0338879600108011,43743.3891086503
0.02,46,3,-6.40811824629554,5,0.00744395553266344,43252.680111608
0.02,46,4,-1.24741142851396,5,0.0645594008533568,43785.525711335
0.02,46,5,10.8911037218221,5,0.0228626556477692,42821.7869285108
0.02,47,1,10.255993188566,3,0.0775360565610564,43712.2653964657
0.02,47,2,10.7330254963042,3,0.00943377597412161,43381.2465270517
0.02,47,3,-4.7344354326349,3,0.0484835074267159,43052.1950562463
0.02,47,4,3.81801165296581,3,0.00653336204101634,43711.2390144627
0.02,47,5,6.49299820872916,3,0.0289248572156031,43808.2728623241
0.02,48,1,15.1103328479237,3,-0.0488830805712362,43447.503868421
0.02,48,2,6.69446046841379,3,0.0231726669668756,43545.5079260824
0.02,48,3,18.0368726329277,3,-0.0155494460034302,43367.122171628
0.02,48,4,12.3289360253774,3,0.00688466934986872,43127.8244013145
0.02,48,5,10.6575337409014,3,0.0113647812159742,43299.2598692739
0.02,49,1,9.97345843416595,1,0.0674812730498417,43583.9627284694
0.02,49,2,10.4289424646891,1,0.0594061124540474,43968.8941265177
0.02,49,3,-0.247991445408988,1,0.0398407983430227,43682.7217243774
0.02,49,4,-2.69430521941368,1,0.0286437963890513,44015.2315143594
0.02,49,5,4.22874583184051,1,0.0035402158778747,44182.3221699905
0.02,50,1,2.80109151369131,2,0.0859755400753142,43605.0830988385
0.02,50,2,4.05951468846322,2,0.030481370508548,43119.0348649898
0.02,50,3,11.6097137182476,2,0.061668660278818,43705.2181364409
0.02,50,4,-1.53880620976608,2,0.0135164091732431,43550.4960331197
0.02,50,5,7.11164568540247,2,0.0374924061232384,43692.3100684597
0.05,1,1,4.19891288318284,1,0.0743301651923599,42989.1736096149
0.05,1,2,-2.94806966217457,1,0.0657203626210894,44232.7708588806
0.05,1,3,-2.99627648450277,1,0.01154943178107,43256.167497321
0.05,1,4,-0.128977059384974,1,0.0387103316937011,43363.3742964972
0.05,1,5,9.27416790762445,1,0.0139169339006068,43664.2522879723
0.05,2,1,5.21935607096375,1,0.0945046657235204,43157.2415857686
0.05,2,2,-3.04845094719609,1,0.028056752773488,44406.3228662716
0.05,2,3,6.77585700173073,1,0.00659781344781328,43873.2532785091
0.05,2,4,19.2814821286449,1,0.00750337679774893,43550.1590527356
0.05,2,5,2.05167393916835,1,-0.00825922136713776,43709.12120262
0.05,3,1,10.3779786992155,1,0.0218603474662562,43060.023962468
0.05,3,2,5.0874830085706,1,-0.00391185006309007,43634.2611413693
0.05,3,3,-10.983647211461,1,0.0145979914464659,43390.8955067372
0.05,3,4,6.36803704828616,1,0.0124994884996159,43758.2736767119
0.05,3,5,8.78516759118238,1,0.00550856923650117,43848.8446975815
0.05,4,1,14.3973250518349,3,0.0211844010845684,44148.3592302096
0.05,4,2,5.57573464306411,3,0.055234801867981,43697.9767169903
0.05,4,3,3.96340630461543,3,0.0347176601755162,43694.7348163058
0.05,4,4,3.46609318066935,3,0.00466576561588974,43997.9628386244
0.05,4,5,7.07534285462341,3,0.03620190390871,43384.14972703
0.05,5,1,-1.69903332777133,5,0.100886435434222,43860.2542747711
0.05,5,2,1.70275858470033,5,0.0409629236927699,43387.0714410132
0.05,5,3,6.50431835650613,5,0.0149669992410015,43095.484001305
0.05,5,4,-9.22426798129462,5,0.0400045794596248,43650.0507528666
0.05,5,5,-4.75086402493458,5,0.0340581603748694,42991.0913548215
0.05,6,1,15.7801766398367,5,0.0513642216577349,43648.3159257774
0.05,6,2,12.2936353126696,5,-0.0152402329663946,43704.1397176438
0.05,6,3,1.11851633455295,5,0.0113551958004878,43612.7956990197
0.05,6,4,-3.49343598037045,5,0.00136325524054181,43982.6304456021
0.05,6,5,13.1288577818841,5,0.0450460944829155,43248.5567567896
0.05,7,1,11.2524326033723,4,0.00135278741066689,43485.2105409366
0.05,7,2,10.2763536913985,4,0.0295643202604261,43633.3917208776
0.05,7,3,5.9387513990101,4,0.0548464683006238,44324.5445899131
0.05,7,4,-0.338353307760499,4,0.0320779416374944,43346.0772147666
0.05,7,5,4.41091731084295,4,0.0186818319284992,44137.6708364231
0.05,8,1,8.57291427797982,3,0.0157592212726254,43211.0088783343
0.05,8,2,13.7691230907084,3,-0.0372600990672416,43140.3515263587
0.05,8,3,13.6578185893171,3,0.0141325103588489,43767.2113342813
0.05,8,4,6.2706574794598,3,0.013913201664614,44509.6976396418
0.05,8,5,6.30149421463257,3,0.0291559185692236,43792.1347036191
0.05,9,1,4.88143943454324,4,0.0340690694372822,43622.6138032665
0.05,9,2,-0.153379231926923,4,-0.00258542793477822,42916.7682159332
0.05,9,3,4.94808241238569,4,0.0205177370176001,43511.2169978054
0.05,9,4,2.05020033352457,4,0.0154880081956347,42809.2894184228
0.05,9,5,-5.63508744878345,4,0.0336040143703178,43697.9683120761
0.05,10,1,5.92872311895012,1,-0.00482562881058538,42552.3583215502
0.05,10,2,4.22103634439365,1,0.0135808015079334,43360.2933543966
0.05,10,3,2.63166239094228,1,0.025312557894438,43595.4651781091
0.05,10,4,6.12296593817296,1,0.0126603542489541,43814.4157151728
0.05,10,5,3.77454265303817,1,0.0320560680562591,43848.871572115
0.05,11,1,2.58060440381114,2,0.12678240897744,43842.9782872056
0.05,11,2,11.1788036297277,2,0.0657974635352311,43562.5469953882
0.05,11,3,5.21878577545339,2,0.0217585293641362,44280.4091795433
0.05,11,4,1.12301741999751,2,0.0237308104723218,43654.8249740183
0.05,11,5,1.6522105405423,2,0.00610499815465793,43921.5165487272
0.05,12,1,8.80771139090728,2,-0.0136458032349989,43326.7203620114
0.05,12,2,-11.8767328738814,2,0.0296128167047637,43007.9045746862
0.05,12,3,2.21386563731515,2,0.0144832884331828,43361.2505461321
0.05,12,4,10.530292422679,2,-0.00863427781590796,43949.9611520466
0.05,12,5,1.80054865058945,2,0.0436932610350434,44227.075774214
0.05,13,1,5.72389476061817,2,-0.0624001915079165,44158.4684222112
0.05,13,2,-4.55292884127456,2,0.0526387484102321,44275.0269082434
0.05,13,3,-2.86705273736757,2,0.0298978098446529,43704.3189883771
0.05,13,4,1.21999639153902,2,0.0246794931228035,43789.0063919353
0.05,13,5,0.376633440647745,2,0.0351415513097694,43491.4290214935
0.05,14,1,13.4977429053228,2,0.0632645914310169,43659.9899031676
0.05,14,2,-2.10684997560436,2,0.0313804858722725,43441.632346379
0.05,14,3,13.5896227912145,2,-0.00582461144185004,43583.369076725
0.05,14,4,6.61066215416023,2,0.0173665263645303,44052.75236986
0.05,14,5,-3.73113412318536,2,0.00891084564617336,43532.2333705416
0.05,15,1,6.67484666339162,3,0.0456759382647708,42918.6070727039
0.05,15,2,5.25709529550287,3,0.040045690342788,43725.0507104527
0.05,15,3,5.26224934487265,3,0.0210067176101177,44015.9094359467
0.05,15,4,7.81773777620688,3,0.024235130909978,43570.7087562274
0.05,15,5,3.77078361730283,3,0.0140391630230347,43678.5728552624
0.05,16,1,6.77697215349989,5,0.0360924512222589,42935.4828775527
0.05,16,2,7.57425238576176,5,0.0136301739905157,43280.4875473748
0.05,16,3,19.9566222499459,5,0.0258184387353362,43525.6055952849
0.05,16,4,1.67252245027631,5,0.0129574063688558,42955.544603989
0.05,16,5,9.94281941537072,5,0.021234840529713,44238.7165698867
0.05,17,1,8.07921559854124,1,0.022009397377711,43069.7792214047
0.05,17,2,5.27905631997326,1,0.0550648316560042,43710.183471241
0.05,17,3,1.31213074422513,1,0.0239875761609621,43471.3406335563
0.05,17,4,-2.28114781489333,1,0.0278884452938808,43204.1363417665
0.05,17,5,23.5343269118798,1,0.0277287093737292,43869.6644352056
0.05,18,1,6.65033210005463,2,0.0211746094568712,43819.44552471
0.05,18,2,5.11960450472129,2,0.0274943015815011,43342.2296422116
0.05,18,3,5.83017217124896,2,0.0125559778158544,43514.4186794261
0.05,18,4,6.86985354513119,2,0.0238013995229918,43967.6486248573
0.05,18,5,10.0422403991525,2,-0.00997993064957954,44258.2522758783
0.05,19,1,-3.14963598948032,4,0.0626713395828428,43646.711122262
0.05,19,2,3.28916621513138,4,0.0786450441614358,43598.5006593818
0.05,19,3,13.0275515795606,4,0.0418395511751002,43674.2598804578
0.05,19,4,0.863536966977064,4,0.00949634364455866,43215.570735225
0.05,19,5,5.00682052341635,4,0.0278867911590081,43714.4338365594
0.05,20,1,3.1586292004092,1,0.0686290028641513,43268.2337307523
0.05,20,2,16.360598314271,1,0.0331887919580524,43686.1599276305
0.05,20,3,-1.58765209767303,1,0.0495833682175291,44442.1014094296
0.05,20,4,4.55585324858543,1,-0.0134826261954297,43310.3833451523
0.05,20,5,-2.72575608686644,1,0.0261929382384245,43720.4415192024
0.05,21,1,12.1927784863092,1,0.0263611551115377,42905.2129387501
0.05,21,2,8.58211961203838,1,0.0219100118550869,44010.2608468901
0.05,21,3,3.18034390308079,1,0.0383102912173223,43715.4187190956
0.05,21,4,6.33568223740729,1,0.0068813832997698,43964.7230880871
0.05,21,5,10.2892951073326,1,0.0461584211249151,43795.2022336359
0.05,22,1,13.014807749015,1,0.00176634455990587,42839.0050682536
0.05,22,2,3.19930722661462,1,0.0318834986235812,44107.953597336
0.05,22,3,3.71762815626181,1,-0.00507156171455956,44273.0943018772
0.05,22,4,-1.67972532453529,1,0.00494014394320383,43261.1363007928
0.05,22,5,6.09914177365245,1,0.0362072668283975,43321.5701138735
0.05,23,1,18.2765520062714,2,0.051611326150391,43578.5669990282
0.05,23,2,2.97013604398959,2,0.0450063680643809,43641.0221166623
0.05,23,3,10.1992166897021,2,0.000990829810417973,43141.7941101244
0.05,23,4,5.35971938286726,2,0.00745632873809818,43638.7255502427
0.05,23,5,-1.52330985211228,2,0.00143570005274099,43524.3572049807
0.05,24,1,0.559762896711223,1,-0.013333505694168,42978.8981765183
0.05,24,2,15.7690890073462,1,0.0154907546333957,43152.6534649493
0.05,24,3,3.99113393631028,1,0.035120808120678,43498.8434172119
0.05,24,4,1.68153460836812,1,0.0255687956883875,43482.0787091577
0.05,24,5,14.9518169998682,1,0.0188320703871371,43726.1633805769
0.05,25,1,1.46212663120643,4,0.0140781601179748,42610.3679747258
0.05,25,2,9.23596001758714,4,-0.013892747454934,43189.8138338901
0.05,25,3,5.89802526277525,4,0.0112042697524318,43706.0644979658
0.05,25,4,4.63279345999771,4,0.0189335613997566,43596.1751105996
0.05,25,5,6.77291169878786,4,0.036962724119741,44017.5970510684
0.05,26,1,10.9985431476895,1,0.0574284742623326,43262.1386246955
0.05,26,2,3.06430015993539,1,0.0258235869912018,43941.594372462
0.05,26,3,18.7083272539277,1,0.0107419765506753,43385.7238435745
0.05,26,4,7.32924695665532,1,0.0178165403193034,44053.6087556827
0.05,26,5,4.70429205267818,1,0.0114349578269047,43458.426860143
0.05,27,1,7.73875244509989,5,0.0108722309432397,43561.5678803704
0.05,27,2,18.4077269506049,5,0.0207458818157422,43636.5601116126
0.05,27,3,-6.3929009020854,5,0.030936832713241,43384.2800460647
0.05,27,4,-9.59328701439201,5,0.0799406939832224,43370.7116548472
0.05,27,5,8.55005063994228,5,-0.00312256592548639,43273.0650044258
0.05,28,1,2.80233382246452,3,0.0421231831709092,43018.5597613175
0.05,28,2,11.4795222822944,3,0.035508744867325,43017.0650247785
0.05,28,3,11.5343452170853,3,0.0269508290801744,43431.636487276
0.05,28,4,13.8304193474055,3,0.00900765686986457,43348.3492432204
0.05,28,5,10.1343206792323,3,0.0312038653786536,44564.5679033531
0.05,29,1,10.014228572057,1,0.0191524195576905,42821.7865922795
0.05,29,2,13.3437966458152,1,0.00930838107656586,43206.785427991
0.05,29,3,9.6630823298243,1,-0.00244642619915867,43163.0308140942
0.05,29,4,6.37728330875145,1,0.0201551535340153,44112.9562739576
0.05,29,5,11.7229256149363,1,0.00630829036140471,43799.9445075431
0.05,30,1,8.90452773499634,3,0.024603043360971,43634.5932003403
0.05,30,2,2.26551300733626,3,0.0201167857364521,43667.0091393055
0.05,30,3,2.97869622272649,3,0.0214802375159892,43575.0663670702
0.05,30,4,2.05415031397946,3,0.0148734381502142,43851.49801186
0.05,30,5,6.39626309245042,3,0.017486501471849,43284.5197353485
0.05,31,1,14.5581225116208,2,0.00616116276353975,43441.6768546363
0.05,31,2,10.4231268992484,2,0.0103418444046359,43077.0375848899
0.05,31,3,7.7007121263766,2,0.0195203734320793,43824.7314686652
0.05,31,4,12.9666751621364,2,-0.00441443812493121,43585.3030864813
0.05,31,5,-2.88810247096183,2,0.0535714374026422,43439.4841208456
0.05,32,1,11.420760908917,2,0.0502902326727833,43585.8910180591
0.05,32,2,-0.747177196113431,2,0.0173853297344577,43464.0445752902
0.05,32,3,1.43822233444445,2,0.00299167229029255,43516.8177551575
0.05,32,4,11.8501743965769,2,0.00683787533354565,44321.7750471564
0.05,32,5,3.24205545871131,2,0.0181521863021698,44105.0946349651
0.05,33,1,-1.39218286737328,1,0.0164452320811221,42819.8858633885
0.05,33,2,12.1992630854977,1,0.0169266432908398,43163.1580086644
0.05,33,3,9.88018042420843,1,0.0120585320876491,43959.8700446426
0.05,33,4,14.8450317473376,1,0.0289530035753018,44130.3901185674
0.05,33,5,4.40272756601097,1,0.00238322492181354,43219.1321442593
0.05,34,1,11.9453711742735,3,0.0615661749813046,43663.6866320545
0.05,34,2,0.731869593924435,3,0.0481286982495732,44110.0678473423
0.05,34,3,7.46193329512941,3,0.0671434896357517,43894.0984195749
0.05,34,4,-4.27297365123075,3,0.0529106071321351,42895.6737176961
0.05,34,5,3.23449826224217,3,0.0241408779135572,43284.9038984756
0.05,35,1,-5.34649201693281,1,0.0505538861959103,42931.2481143998
0.05,35,2,5.43747258844501,1,0.0373816551698613,43254.5953485087
0.05,35,3,1.69182502444059,1,0.0195467249180074,44383.4523714597
0.05,35,4,15.4308774686876,1,-0.0022595587457804,43996.5773644771
0.05,35,5,6.6841499986499,1,0.0167930768039195,44050.4744414613
0.05,36,1,-5.25578356312998,4,0.11439980804912,43438.268078273
0.05,36,2,-3.56536713280581,4,0.0718381143333838,43790.8560066638
0.05,36,3,11.8432697303451,4,0.0342669549990177,44059.0469610648
0.05,36,4,10.6256909195124,4,0.00456611341701289,42540.5550957471
0.05,36,5,4.74293426874334,4,0.0209121879057614,43792.2547046585
0.05,37,1,19.521086288891,1,0.0598199921205957,43300.2214774883
0.05,37,2,-2.88118580379221,1,0.0438249592885678,43936.7686613522
0.05,37,3,1.6316010614392,1,0.0297522400274709,43652.6313898671
0.05,37,4,10.377822915466,1,0.00584556515674405,43512.4028963389
0.05,37,5,0.461687309733884,1,0.045675350735225,43492.8667301259
0.05,38,1,3.96949469972772,3,0.113541668896006,43820.1504899282
0.05,38,2,9.99912458849055,3,0.0458732941375752,43758.2641217157
0.05,38,3,9.27470721291597,3,-0.000563237895872419,43221.8562878425
0.05,38,4,-0.239246775768585,3,0.0287509740575058,43756.5785599718
0.05,38,5,5.78532216962825,3,0.0381149167347242,43380.5377938659
0.05,39,1,6.9027559890165,2,0.0570847232102987,43273.1782892364
0.05,39,2,3.84134111635569,2,0.0324222082557151,43033.0180289234
0.05,39,3,-6.53891681459731,2,0.0292052195997667,43351.4801279918
0.05,39,4,3.82664207504743,2,0.00175353327353205,43589.719075988
0.05,39,5,-2.58903779957754,2,0.0290690905187497,43748.1016238415
0.05,40,1,-4.89009635991919,3,0.0329246275989258,43428.6819022941
0.05,40,2,9.60406761883251,3,0.017171568102626,43862.3458749043
0.05,40,3,6.55623806883156,3,0.0058878278783421,43288.7617366824
0.05,40,4,21.178353040489,3,-0.00319912826475241,43657.6717106889
0.05,40,5,-0.516404778788586,3,0.0101258160287367,44344.8006168593
0.05,41,1,20.822612449818,2,0.029596237650652,44093.0201988064
0.05,41,2,-5.68455746129425,2,0.0641065740711217,43545.5266543937
0.05,41,3,18.276724192909,2,0.0325062279922517,43964.6504360457
0.05,41,4,7.93103608735634,2,0.029541698561871,43783.5800718812
0.05,41,5,4.03683136028674,2,0.00401529020394826,43738.8285619442
0.05,42,1,-1.38439129852453,1,0.0874866987231222,43004.897807024
0.05,42,2,5.09816225387039,1,0.0446520552866008,43994.8855060614
0.05,42,3,-2.17077007050381,1,0.049898353891091,43772.4572252781
0.05,42,4,8.34034190239983,1,-0.00272106173672445,43427.2033026949
0.05,42,5,12.4985428981656,1,0.0196248316124886,43459.5110301833
0.05,43,1,14.5607802311928,3,0.0278803413769583,43520.1008027428
0.05,43,2,12.1238920657582,3,0.0270774662336573,44184.6606854094
0.05,43,3,1.81427939980629,3,0.0444327753124519,43383.7679816274
0.05,43,4,11.7679228603569,3,0.0245621301525863,43476.7706993572
0.05,43,5,18.9583404392768,3,0.0129664163675323,44268.9515974074
0.05,44,1,-16.4219468407979,1,0.0886217683227369,42894.116032134
0.05,44,2,0.31676020154291,1,0.0615667319374748,43310.7451307341
0.05,44,3,6.96305307346412,1,0.00680939586081417,43880.011359962
0.05,44,4,-2.21862794923379,1,0.0268442509007541,44169.202372436
0.05,44,5,-2.3820250593784,1,0.0238506211400886,43502.4240561763
0.05,45,1,7.85295473301853,1,-0.0150271753416721,43289.1928190197
0.05,45,2,0.477470030335249,1,0.0338093642072648,44209.9652973912
0.05,45,3,-4.15529975794893,1,0.0633004521623877,43536.5184672888
0.05,45,4,8.11683144910292,1,-0.0108205212837109,43782.9296110686
0.05,45,5,7.70800904377512,1,0.0311605693579014,43620.9054243495
0.05,46,1,14.1688955902743,5,0.0395051057500886,44047.6167330309
0.05,46,2,3.17966514490013,5,0.0456577816809107,43710.3137696872
0.05,46,3,5.38260251772454,5,0.0306347712402133,44261.1568855973
0.05,46,4,15.3466136763999,5,0.0312505902606191,43396.7491985573
0.05,46,5,6.65967144234126,5,0.0101820304990493,43380.9391884238
0.05,47,1,4.98832960803522,1,0.0524423329432883,43246.8312441191
0.05,47,2,-12.0156455798179,1,0.0538036707475933,44193.3811391269
0.05,47,3,-5.42515729336055,1,0.0380650132886275,43461.3685932898
0.05,47,4,17.6985564208038,1,0.0415281103352406,43683.6019112253
0.05,47,5,11.3305797943612,1,0.0177161971616811,43819.458728423
0.05,48,1,3.20325298011852,1,0.0733197727084009,42714.389579681
0.05,48,2,10.8448640208422,1,0.00116505709753227,43303.8459341392
0.05,48,3,10.7015442032025,1,0.00412405144376051,43182.7721775718
0.05,48,4,0.00219118561851677,1,0.0198513323453104,44322.7151304881
0.05,48,5,10.9463648958583,1,0.00347671407123675,43552.9412947737
0.05,49,1,12.1852144619116,3,0.0447833048466241,43710.4614897762
0.05,49,2,3.61769979655789,3,0.0618897182246934,43794.8364474638
0.05,49,3,3.80557699618278,3,-0.00606145930648445,43073.2694889649
0.05,49,4,-3.69738517333939,3,0.0107423327600312,43598.1542719561
0.05,49,5,1.53319374707395,3,-0.00792964104203138,43639.4802464293
0.05,50,1,1.08006224573759,1,0.0350874440147302,42791.1526743389
0.05,50,2,4.05108793436989,1,0.0256641935968719,43619.0287668145
0.05,50,3,-3.98395900704845,1,0.0299089555990588,43456.8044153781
0.05,50,4,3.37062950428856,1,-0.000908922732202125,43668.5095379651
0.05,50,5,4.34254161492539,1,0.0208857813748377,43604.9444399094
0.1,1,1,-4.28447337215458,1,0.0615191609815162,42593.1988378842
0.1,1,2,1.61660528701327,1,0.035715906715976,42915.2188247567
0.1,1,3,2.30413821364539,1,0.0278772315372387,43734.78023805
0.1,1,4,2.46052764534154,1,0.0339455751807638,44052.3531814734
0.1,1,5,2.55866394771241,1,0.0308499144680689,43766.4059898568
0.1,2,1,1.93271144772454,3,0.0562291884131691,43338.0334666808
0.1,2,2,4.78999832190344,3,0.0126900810299737,44545.921578951
0.1,2,3,2.33739862375584,3,0.0131234060367204,43195.3114949403
0.1,2,4,0.0822092296178745,3,0.0188717258075067,43551.7173598936
0.1,2,5,-2.72870086367247,3,0.0167256306173259,43801.3672220959
0.1,3,1,2.27210272909219,1,0.0337713618225436,42848.9690119389
0.1,3,2,3.82668141827558,1,0.0159542363069856,43375.793576734
0.1,3,3,11.5291789004805,1,0.0269751403303633,43894.4341111409
0.1,3,4,-5.43238066970017,1,0.0532345246789744,43186.3498278796
0.1,3,5,3.50605771587741,1,0.0252899184714237,43415.7978848163
0.1,4,1,-9.07394005840564,2,0.153423256742692,43776.5283980898
0.1,4,2,4.18158752493097,2,0.0253483297657712,43115.4976981379
0.1,4,3,11.7568362578905,2,0.0276959674352273,43427.4017567
0.1,4,4,4.580975256752,2,0.0406580550244376,43478.4840426887
0.1,4,5,-2.41745031216015,2,0.0375461976252301,43639.78297742
0.1,5,1,5.66490798911326,1,0.106340498497395,43320.5557693659
0.1,5,2,6.44779147886879,1,0.082523478444721,43530.9512213752
0.1,5,3,-1.49619938066079,1,0.00878081618301102,44430.0534284849
0.1,5,4,-0.452465939470802,1,0.0335165000426541,43697.0829519829
0.1,5,5,2.45526596899019,1,0.0125359366901729,43347.2424146586
0.1,6,1,-1.9467480786162,3,0.136684285050626,44429.8211866851
0.1,6,2,3.56976069717577,3,0.00403643546123219,43176.2863076249
0.1,6,3,-0.0589989076063447,3,0.0352156455077183,43354.5063184655
0.1,6,4,3.85516625801855,3,-0.0496386629975641,42889.7348474411
0.1,6,5,0.924768050992869,3,0.0342114665097956,43958.2480749008
0.1,7,1,-8.26468788109396,3,0.0913296687110103,43263.3658010258
0.1,7,2,7.60437976399854,3,0.0333443792329106,43266.0594824029
0.1,7,3,7.40010078825552,3,0.0558931297196947,42997.6501007568
0.1,7,4,9.10995988452864,3,0.0175708574086667,44243.0938621802
0.1,7,5,8.71126047911576,3,0.0162361785274675,43775.0447931222
0.1,8,1,10.5826467484754,3,0.0486796801196452,43288.0968166309
0.1,8,2,9.27473991577989,3,0.0371095597012521,43453.2894016776
0.1,8,3,8.27548131247704,3,0.0258479929211376,43242.3606146812
0.1,8,4,2.52596398873469,3,0.016891847018638,43386.4082809628
0.1,8,5,3.19999511845567,3,0.0105907441923157,43929.4805585466
0.1,9,1,14.6855828111469,3,0.0279651195895803,43033.2326924627
0.1,9,2,-2.92133367240267,3,0.0768523786046203,43619.5807510392
0.1,9,3,-2.94854051990372,3,0.0418805059961943,43078.1045329247
0.1,9,4,0.359969511088422,3,0.0369547699044749,43367.189024274
0.1,9,5,5.11040400208832,3,0.00970744181515243,43815.4615807905
0.1,10,1,10.1419755389995,3,0.038356626101559,43576.1003634807
0.1,10,2,19.4936272022073,3,0.0107816420837362,44083.8933500058
0.1,10,3,9.87585285355444,3,0.00813994932730092,43561.4780457733
0.1,10,4,5.22856815796508,3,-0.0181356168031889,43702.0585844543
0.1,10,5,10.9415124803462,3,0.00623050951540534,43676.8212950285
0.1,11,1,-2.83987253641462,1,0.113237962367144,43301.8007119249
0.1,11,2,4.34168288815016,1,0.0664272627598998,43406.7299308366
0.1,11,3,9.12799523926831,1,0.0413694007178358,43641.0280913179
0.1,11,4,-5.55900224608507,1,0.036084409374456,43478.9912592602
